NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190001919990,2019,2304400,Fortaleza,23,CE,18,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,510.0,513.0,516.0,594.9,598.8,602.6,698.3,EECDAEBBECDDECDCEDBEEDAEDBBBBACADCBCDBDADCADA,EEADDEDBADBEABABEEAACDBABDEBEECCCACAAECCCADDE,ADBBE99999BCBCBDBCAECBDDADACCCADBCDCCEDEDACABDBBEC,BEEECAAADECBBECBBDCDDEDEDEEACCBDECEECEBDDDEDB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,180.0,200.0,180.0,200.0,200.0,960.0,E,E,A,A,5,C,A,C,E,B,A,B,B,A,A,A,A,B,C,A,A,E,A,B,B
190001963793,2019,2304400,Fortaleza,23,CE,22,F,0,1,1,1600303.0,Macap\xe1,16.0,AP,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,510.0,513.0,518.0,480.5,493.7,522.5,535.2,BACDBDBDADEEBBCAAEACCDADBEBBEBEEBCEECEBDADCEA,CECCAAEEABBEDEACBEDBACEABAEEACBACBCCDCECBBADD,99999ECDCDBBBCECEACECBDABDACBCBEACAAABBEBBEDAAEACB,DDBAABCBCDAAABEDCDCADDEBDAADBBEECEDDCEDADBAEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,120.0,600.0,B,F,A,D,7,C,A,B,D,A,B,B,A,B,A,A,A,A,B,A,A,D,A,A,B
190005018495,2019,2304400,Fortaleza,23,CE,17,M,0,3,1,2304400.0,Fortaleza,23.0,CE,2,0,3,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,508.0,512.0,517.0,603.7,670.6,651.1,846.6,DEADBBDEEEEBCEBCBCBAEEBACEABDEBEBCACEBDECBAED,CBABADBDCAEEBCABACEEDEBBEADDEACDBBACCECADACBC,BBEDA99999CBABAECBBCCDDCAEDBBCDDEBAADDCAECBDCAAECE,AABDEBEEEBEDDBEBDEABCDBACECEAACAACBCADACEDCDA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,200.0,160.0,180.0,200.0,180.0,920.0,E,E,D,D,3,I,A,C,C,B,A,B,A,A,A,B,A,A,B,A,A,D,A,B,B
190005040936,2019,2304400,Fortaleza,23,CE,18,F,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,3,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,507.0,511.0,518.0,573.3,588.9,591.0,692.7,BEDCBCADCDBCEBBBAEBDBBDDBCACEBBAABDAEADECDABE,EAECABACCAEABBEEEDCCCACEEDEABAEBABDBCDBEEACAB,BDABD99999BCBAADDBBCDAAECDBCCCDCECCCEEDAADCEECCCAE,DDCBAECABDDACEADBECBBCEEEDCEAECEAADBCEEDEADAB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,160.0,140.0,140.0,200.0,780.0,E,E,D,D,5,C,A,C,D,A,A,B,B,A,A,B,A,A,B,A,B,E,A,C,B
190004575655,2019,2304400,Fortaleza,23,CE,30,M,1,0,1,2304400.0,Fortaleza,23.0,CE,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,509.0,514.0,516.0,496.2,658.3,597.7,423.5,CACEEEDCDBBDDADADEBEADBEBBBECECBEDCEDEDABACBC,ACEBEEECCBABADBBBACDBBAACABAACCBADCAEBDBBBACB,99999ECCEBBDCBCDEDEBAAADADECDECBDDADBBDAAECCCCAECB,ECECCDBBCDCBCDACDCEBCDAEBACECCACEBEBCBBCCACBD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,100.0,140.0,580.0,C,D,C,B,3,G,A,D,E,A,B,B,A,A,A,A,A,A,C,B,B,D,A,B,B
190004440588,2019,2304400,Fortaleza,23,CE,19,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,509.0,514.0,516.0,555.7,619.0,570.7,404.3,BACDAEAEEBBADACACEAEABCEBECBDBDABCBCBBBABEBCD,ACBCEEACDBACADBDEACABBAECCCABCEBBDCACEDDBBBCC,EBBAD99999DAEDCDEEEBDADDCDDBDECDCCBBBCEAADECCACECB,CABEDBACEBDACBDBECACBDACBBDCEBDABAECBCDABDCCB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,180.0,120.0,120.0,140.0,680.0,E,F,B,D,2,C,A,D,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,B,A
190002581356,2019,2304400,Fortaleza,23,CE,34,F,0,3,1,2304400.0,Fortaleza,23.0,CE,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,507.0,511.0,515.0,444.3,505.3,511.8,390.4,CEDDCEDBDDCBADBDBBDAEACDDDDCCDBBBAEBECDECBEAE,EAABDBAAABABECAAEBDACBBAED..CCDCECDEDBAABA.BB,99999BEAADBCDCE.DEDEEACECBAEEECCAEEC*ADAADABAAEEAE,ADBCACECBBCDAABDEADEABAAAECEEDCECDBCDCDDBDCED,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,100.0,120.0,580.0,B,C,A,A,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190002740583,2019,2304400,Fortaleza,23,CE,19,F,1,1,1,3550308.0,S\xe3o Paulo,35.0,SP,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,509.0,514.0,518.0,547.5,523.8,566.9,666.4,ADDADDBCBCDECBEABEABBCEDBEAAEBBEDDDBBABEDDABE,ACCCDADCEBCEBDBDABECBACDCABAABBABDBBCEDBBABCD,EBBAD99999DBCBCAEAEBDAADBECCDABCDBACACACADCBCDCCAB,DBCBBECCBDBADCDEEEBDCAEBDDCEABECACBDCCCBBEAEB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,40.0,40.0,100.0,40.0,360.0,B,B,B,B,4,C,A,B,C,A,B,B,B,A,A,B,A,A,B,A,A,B,B,B,B
190005810001,2019,2304400,Fortaleza,23,CE,16,F,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,510.0,513.0,516.0,477.9,475.9,542.6,599.3,BDCACEBEBDBDDCACDCABABDEDBABBEDCBDAEACCABDBAE,CADCEEBADBBAEADBDBAECAEAEDDBECACDBBBDACACBDED,ABBBA99999DBBEACEDAECBDBEECAECABCEDCDADEBCEACDAEDB,CAAEBBABDABBABECBDEACDEBCDBECBBDEACDCBECDDCAB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,180.0,160.0,140.0,120.0,760.0,E,E,F,B,4,G,A,C,D,A,A,B,A,B,A,A,A,A,C,A,A,D,B,B,B
190005678993,2019,2304400,Fortaleza,23,CE,15,M,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,508.0,512.0,518.0,374.4,610.0,590.1,552.6,CECBDACCADBBECAEDACCDDADEBCADCDACAADCBBDEECAD,DBABADBECEEEACBAEEEAEDBBCACAEACDBBECCABAACDAB,BBEBA99999CCBBDDEEECCADCDDABBCEDEBDAADBBECDECAADED,ADBBCADECDBEACCAADBCBADECADEBDCADBCDAEBCBAECC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,160.0,120.0,160.0,140.0,700.0,E,F,E,F,3,H,B,C,D,B,A,B,B,B,B,B,B,B,E,B,A,B,B,B,B
190003239569,2019,2304400,Fortaleza,23,CE,18,M,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,3,1.0,0,23259159.0,2304400.0,Fortaleza,23.0,CE,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,507.0,511.0,515.0,606.9,571.3,520.8,732.8,AAECACDEDBCDBDAABBAABEDEDBBEBBEBEDBCECBEDEADC,BADCAACCCBECBCEDEACCABCCEABEEADBDEDCCDBECAEDB,CEEBA99999DCBEADEBDEAAEECBBCDECDEECCEAAABDBEBDDCAA,ECEADBABACCDCDBABEBDAAEABBDECEDCEAEBEAADDEDBA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,140.0,120.0,620.0,D,E,B,F,4,G,A,C,D,C,A,B,B,B,A,B,A,B,D,B,A,E,A,B,B
190004416250,2019,2304400,Fortaleza,23,CE,24,F,1,1,1,2304400.0,Fortaleza,23.0,CE,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,B,D,B,3,G,A,C,D,B,A,B,A,A,A,A,A,A,B,A,B,D,A,B,B
190002727540,2019,2304400,Fortaleza,23,CE,20,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,509.0,514.0,516.0,428.0,423.6,530.8,579.3,CBBEBCACABDDEDCABDEDDBCECEADABCDEBDECCDECBACD,EDACECADDACEABEEABEADEEBACBDABECBADBAECBDAABD,99999ECCDABDBBCEADEADAADCABCEECBDDCEACCEAEBDDACBEC,BEBEDCDBCABBAACDADDACDBCCADAEBCEABECEEEACEBBC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,160.0,120.0,160.0,160.0,740.0,E,F,B,B,6,D,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,E,A,A,B
190001911929,2019,2304400,Fortaleza,23,CE,17,F,1,1,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23073039.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,510.0,513.0,518.0,505.7,569.8,573.7,477.0,BBAAADDEDDCCABEAAEDBBCEBBCABEBBEBEDAEBDECBBDE,EEDDDEDBADBDAAABCCABEDEABABEEEAACCCBAABCDBADA,99999DDABAABCCBDBAAECDDBBDAABCEDACDADEEEEDBBAEDCCC,DEBBBCCCACAAADEECBDADBCDABDDDCACEDDCDBEDBDCDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,180.0,140.0,140.0,160.0,780.0,E,D,D,D,6,F,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,A,A,B
190004184430,2019,2304400,Fortaleza,23,CE,28,F,0,3,1,2304400.0,Fortaleza,23.0,CE,1,10,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,C,B,B,2,C,A,C,C,A,B,B,B,B,A,A,A,A,B,A,A,C,A,C,B
190001648467,2019,2304400,Fortaleza,23,CE,18,M,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,,0,23236582.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,504.0,507.0,511.0,516.0,474.6,377.8,459.5,396.5,BDBBCAABDBCDECBAAACBADBABACBAACEBBDCBBABCBDDA,CBDBBCEBCDBAAABDCBCDABACCBABBBDBACDACBECBCABA,CBDDA99999CABCACABCADDBEBDABEBBBBCEDCACAAEBDCADABC,AAADCBBCECBCAADBACEABCABABCBCECAEBDBCABABDACB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,100.0,80.0,80.0,80.0,460.0,D,E,B,B,2,B,A,C,D,A,A,B,A,B,A,B,A,A,C,B,A,C,A,A,B
190003113298,2019,2304400,Fortaleza,23,CE,18,M,1,1,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23215534.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,1,1,0,,510.0,513.0,,,517.0,511.1,,,AAACAADBACADAAAABCAACAAACABEEAAACAAAAEDADADAA,99999DEABAEBCCABBCAAABBBBAAAACCAAAADDADEBEEEEABACA,,1,,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,,1.0,160.0,200.0,160.0,160.0,180.0,860.0,F,D,D,D,4,J,A,C,D,C,A,B,A,B,A,B,A,A,D,B,A,E,A,B,B
190003589235,2019,2304400,Fortaleza,23,CE,19,M,1,1,1,2304400.0,Fortaleza,23.0,CE,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,507.0,511.0,515.0,575.0,604.2,603.6,636.1,DAECBCEEADCCCDBABBCABBEAADDEBBABECBDBCDAEACBA,BCBCABABCADCACEEAACCCECAEDBECAECEAADACBBEACAB,BDABE99999ECBABDDDDCDAAECBAECBECBCEAEBABADEBBDECAE,DDEDDCDBABCCCDBAEEBCBDDBBABEACBCECCBDCCACABEA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,120.0,140.0,640.0,E,G,B,D,2,F,A,C,C,A,A,B,B,A,A,A,A,A,C,A,B,C,A,B,B
190002794137,2019,2304400,Fortaleza,23,CE,17,M,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23186518.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,507.0,511.0,515.0,447.9,564.8,571.7,676.9,EC.DBEEECACADDBADACADDDEBBDEDCBABEDCEABABECDB,BABBDBCBBBACACEAEBDDCECCBDACCAEBDEDDACCADCECB,BBABE99999BCBABDCEBCDAAECBBCDCECBECABBDACDDDBCBCDE,EDCADDCBAECCCCBACEADBEDEBBDEAEDCEBCEDCDBBEDAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,120.0,120.0,580.0,H,D,C,C,4,D,A,B,B,A,A,B,A,A,A,B,A,A,C,A,B,D,A,A,B
190002545289,2019,2304400,Fortaleza,23,CE,17,M,1,4,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23227818.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,509.0,514.0,515.0,567.2,489.0,563.2,644.0,AAECBAEEDDCCCBBBBDBBCACDBCAAADBCEABCBEBCCBCDC,CCECBEBEAAACCACBEAEDBBECAEBABBCCEDDABBABCAACC,99999ACBBBBACBCEEAEBDACDCBDBDEEADDABBCCAACCADCADCA,ECEADBBBAECABDCBDBBCADDABCDEBBDCBBCABAEAACAAA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,160.0,120.0,140.0,160.0,680.0,E,E,B,B,4,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,E,A,A,A
